Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates
RCK;Coffield;Rockdale;United States;US;30.65;-97.0;67;4907953;6252001;30.65, -97.0
KOT;Kotlik;Kotlik;United States;US;63.033333;-163.533333;67;\N;6252001;63.033333, -163.533333
WWA;Wasilla;Wasilla;United States;US;61.583333;-149.433333;67;5877641;6252001;61.583333, -149.433333
ESN;Easton;Easton;United States;US;38.808333;-76.075;67;5345171;6252001;38.808333, -76.075
GBR;Walter J. Koladza Airport;Great Barrington;United States;US;42.184167;-73.403333;67;4938157;6252001;42.184167, -73.403333
HGR;Wash. County Regional;Hagerstown;United States;US;39.7;-77.716667;67;4357141;6252001;39.7, -77.716667
FSU;Fort Sumner;Fort Sumner;United States;US;34.466667;-104.25;67;5468133;6252001;34.466667, -104.25
DUC;Halliburton Field;Duncan;United States;US;34.466667;-97.966667;67;4577083;6252001;34.466667, -97.966667
WTK;Noatak;Noatak;United States;US;67.583333;-163.0;67;\N;6252001;67.583333, -163.0
PWR;Port Walter;Port Walter;United States;US;56.383333;-134.65;67;\N;6252001;56.383333, -134.65
TMA;Henry Tift Myers;Tifton, GA;United States;US;31.428889;-83.488611;67;4226552;6252001;31.428889, -83.488611
HKY;Hickory;Hickory;United States;US;35.733333;-81.383333;67;4470778;6252001;35.733333, -81.383333
EWB;New Bedford;New Bedford;United States;US;41.683333;-70.966667;67;4945121;6252001;41.683333, -70.966667
AHN;Athens;Athens;United States;US;33.95;-83.333333;67;5244312;6252001;33.95, -83.333333
FWL;Farewell;Farewell;United States;US;62.516667;-153.9;67;\N;6252001;62.516667, -153.9
FCH;Fresno-Chandler;Fresno;United States;US;19.291389;-99.425833;67;5350937;6252001;19.291389, -99.425833
OIL;Splane Memorial;Oil City, PA;United States;US;41.434444;-79.830833;67;5204278;6252001;41.434444, -79.830833
GMT;Granite Mountain;Granite Mountain;United States;US;65.4;-161.283333;67;\N;6252001;65.4, -161.283333
OLF;International;Wolf Point;United States;US;48.083333;-105.566667;67;5687028;6252001;48.083333, -105.566667
SYB;Seal Bay;Seal Bay;United States;US;58.166667;-152.5;67;\N;6252001;58.166667, -152.5
SMU;Sheep Mountain;Sheep Mountain;United States;US;61.8;-147.666667;67;\N;6252001;61.8, -147.666667
FTY;Fulton County;Atlanta;United States;US;9.716667;-82.983333;67;4883772;6252001;9.716667, -82.983333
BFL;Meadows Field;Bakersfield;United States;US;35.433611;-119.056667;67;5325738;6252001;35.433611, -119.056667
HMN;Holloman AFB;Alamogordo;United States;US;37.633333;-6.433333;67;5454627;6252001;37.633333, -6.433333
SHR;Sheridan;Sheridan;United States;US;44.766667;-106.966667;67;5838198;6252001;44.766667, -106.966667
FCS;Butts AAF;Colorado Springs;United States;US;19.45;-71.7;67;5417598;6252001;19.45, -71.7
CGS;College Park;College Park;United States;US;39.0;-76.916667;67;4351977;6252001;39.0, -76.916667
HII;Municipal;Lake Havasu City;United States;US;34.568333;-114.355278;67;5301388;6252001;34.568333, -114.355278
SBN;South Bend Regional;South Bend;United States;US;41.7;-86.316667;67;5811211;6252001;41.7, -86.316667
KYL;Port Largo;Key Largo;United States;US;25.083333;-80.4;67;4160795;6252001;25.083333, -80.4
SQV;Sequim Valley Arpt;Sequim;United States;US;48.083333;-123.1;67;5809983;6252001;48.083333, -123.1
MVW;Skagit Regional;Mount Vernon;United States;US;48.416667;-122.333333;67;5804127;6252001;48.416667, -122.333333
WMK;SPB;Meyers Chuck;United States;US;55.733333;-132.2;67;\N;6252001;55.733333, -132.2
DNV;Vermilion County;Danville, IL;United States;US;40.199722;-87.595556;67;5341531;6252001;40.199722, -87.595556
RVR;Green River;Green River;United States;US;38.966667;-110.25;67;5826559;6252001;38.966667, -110.25
BKW;Beckley;Beckley;United States;US;37.783333;-81.116667;67;4798308;6252001;37.783333, -81.116667
HAF;Half Moon;Half Moon;United States;US;37.483333;-122.466667;67;4469607;6252001;37.483333, -122.466667
LXV;Leadville;Leadville;United States;US;39.333333;-106.5;67;5428184;6252001;39.333333, -106.5
MYL;Mccall;Mccall;United States;US;45.883333;-116.1;67;5600363;6252001;45.883333, -116.1
GFB;Togiak Fish;Togiak Fish;United States;US;-0.333333;122.0;67;\N;6252001;-0.333333, 122.0
JCC;China Basin Heliport;San Francisco;United States;US;-38.7;-60.016667;67;5391959;6252001;-38.7, -60.016667
DKK;Dunkirk;Dunkirk;United States;US;42.483333;-79.333333;67;5115495;6252001;42.483333, -79.333333
LKP;Lake Placid;Lake Placid;United States;US;44.264444;-73.961944;67;5123831;6252001;44.264444, -73.961944
MOX;Municipal;Morris;United States;US;-16.166389;38.721944;67;5038252;6252001;-16.166389, 38.721944
RND;Randolph AFB;San Antonio;United States;US;6.233333;-76.733333;67;4726206;6252001;6.233333, -76.733333
WSN;South Naknek;South Naknek;United States;US;58.7;-157.0;67;\N;6252001;58.7, -157.0
CIV;Chomley;Chomley;United States;US;55.216667;-132.216667;67;\N;6252001;55.216667, -132.216667
SFF;Felts Field;Spokane;United States;US;47.666667;-117.325;67;5811696;6252001;47.666667, -117.325
CGZ;Municipal;Casa Grande;United States;US;32.883333;-111.75;67;5288636;6252001;32.883333, -111.75
CUB;Owens Field;Columbia;United States;US;-10.75;-67.866667;67;5338800;6252001;-10.75, -67.866667
WFB;Waterfront SPB;Ketchikan;United States;US;55.366667;-131.65;67;5554428;6252001;55.366667, -131.65
MFD;Lahm Municipal;Mansfield;United States;US;40.816667;-82.516667;67;5199710;6252001;40.816667, -82.516667
UGN;Memorial;Waukegan;United States;US;42.35;-87.833333;67;4915734;6252001;42.35, -87.833333
CAD;Cadillac;Cadillac;United States;US;44.275833;-85.422222;67;4987617;6252001;44.275833, -85.422222
VEE;Venetie;Venetie;United States;US;67.016667;-146.416667;67;\N;6252001;67.016667, -146.416667
MOB;Mobile Regional Airport;Alabama, AL;United States;US;30.691111;-88.242778;67;\N;6252001;30.691111, -88.242778
CUS;Municipal;Columbus;United States;US;31.833333;-107.633333;67;5645893;6252001;31.833333, -107.633333
TNP;Twentynine Palms;Twentynine Palms;United States;US;52.116667;7.4;67;5404198;6252001;52.116667, 7.4
BTN;Bennettsville;Bennettsville;United States;US;34.616667;-79.683333;67;4570634;6252001;34.616667, -79.683333
CFA;Coffee Point;Coffee Point;United States;US;58.230556;-157.5;67;\N;6252001;58.230556, -157.5
PVW;Hale County;Plainview;United States;US;34.166667;-101.716667;67;5528450;6252001;34.166667, -101.716667
CLE;Hopkins International;Cleveland;United States;US;41.416667;-81.85;1;5248933;6252001;41.416667, -81.85
NIN;Ninilchik;Ninilchik;United States;US;60.05;-151.666667;67;\N;6252001;60.05, -151.666667
CHD;Williams Gateway Airport;Mesa;United States;US;33.307778;-111.655556;67;5316163;6252001;33.307778, -111.655556
ERR;Errol;Errol;United States;US;44.7925;-71.164722;67;\N;6252001;44.7925, -71.164722
MCG;Mcgrath;Mcgrath;United States;US;62.966667;-155.633333;67;\N;6252001;62.966667, -155.633333
FSM;Regional;Fort Smith;United States;US;35.333333;-94.366667;67;4111410;6252001;35.333333, -94.366667
SAN;San Diego International Airport;San Diego;United States;US;32.733333;-117.183333;67;5391811;6252001;32.733333, -117.183333
TPO;Tanalian Point;Tanalian Point;United States;US;3.711944;-75.469444;67;\N;6252001;3.711944, -75.469444
CEF;Westover Metro Arpt;Springfield;United States;US;44.633333;-64.85;67;5754005;6252001;44.633333, -64.85
RDR;Grand Forks AFB;Red River;United States;US;58.4;-1.75;67;\N;6252001;58.4, -1.75
PRZ;Prineville;Prineville;United States;US;44.3;-120.85;67;5746901;6252001;44.3, -120.85
BKT;Blackstone AAF;Blackstone;United States;US;37.083333;-77.95;67;4930738;6252001;37.083333, -77.95
FCY;Municipal;Forrest City;United States;US;34.95;-90.766667;67;4111382;6252001;34.95, -90.766667
WBW;Wilkes-Barre/Wyoming Valley;Wilkes-Barre, PA;United States;US;41.297222;-75.851111;67;5219488;6252001;41.297222, -75.851111
AGO;Municipal;Magnolia;United States;US;33.233333;-93.216667;67;4708747;6252001;33.233333, -93.216667
ENN;Municipal;Nenana;United States;US;64.55;-149.083333;67;\N;6252001;64.55, -149.083333
HTS;Tri-State/Milton;Huntington;United States;US;38.35;-82.533333;67;5540810;6252001;38.35, -82.533333
CPM;Compton;Compton, CA;United States;US;33.89;-118.243611;67;5339066;6252001;33.89, -118.243611
SNA;John Wayne;Santa Ana, CA;United States;US;33.666667;-117.866667;67;5392900;6252001;33.666667, -117.866667
VGT;North Air Terminal;Las Vegas;United States;US;36.216667;-115.2;67;5506956;6252001;36.216667, -115.2
SNY;Sidney;Sidney;United States;US;41.1;-102.983333;67;5699552;6252001;41.1, -102.983333
MVL;Morrisville-Stowe;Stowe;United States;US;44.583333;-72.625;67;5214449;6252001;44.583333, -72.625
IDG;Municipal;Ida Grove;United States;US;42.35;-95.466667;67;4861464;6252001;42.35, -95.466667
PRO;Municipal;Perry;United States;US;18.6;-74.05;67;5779613;6252001;18.6, -74.05
GCN;National Park;Grand Canyon;United States;US;35.95;-112.15;67;\N;6252001;35.95, -112.15
SGH;Springfield;Springfield;United States;US;44.633333;-64.85;67;5754005;6252001;44.633333, -64.85
VCT;County-Foster;Victoria;United States;US;28.85;-96.916667;67;5051387;6252001;28.85, -96.916667
DCR;Decatur Hi-Way;Decatur;United States;US;40.833333;-84.933333;67;4990524;6252001;40.833333, -84.933333
LPO;Municipal;Laporte;United States;US;41.6;-86.716667;67;5578877;6252001;41.6, -86.716667
FBR;Fort Bridger;Fort Bridger;United States;US;41.316667;-110.383333;67;\N;6252001;41.316667, -110.383333
KWT;Kwethluk;Kwethluk;United States;US;60.8;-161.45;67;\N;6252001;60.8, -161.45
EKI;Municipal;Elkhart;United States;US;41.716667;-85.983333;67;5445338;6252001;41.716667, -85.983333
HTL;Roscommon County;Houghton;United States;US;52.333333;-1.716667;67;5121382;6252001;52.333333, -1.716667
PBI;Palm Beach International;West Palm Beach;United States;US;26.683056;-80.095556;67;4177887;6252001;26.683056, -80.095556
OTG;Worthington;Worthington;United States;US;43.65;-95.583333;67;5177396;6252001;43.65, -95.583333
GOK;Guthrie;Guthrie;United States;US;35.883333;-97.416667;67;4538142;6252001;35.883333, -97.416667
HIB;Chisholm;Chisholm;United States;US;47.383333;-92.833333;67;5021088;6252001;47.383333, -92.833333
MOU;Mountain Village;Mountain Village;United States;US;62.083333;-163.733333;67;5432105;6252001;62.083333, -163.733333
ELZ;Municipal;Wellsville;United States;US;42.116667;-77.933333;67;5555129;6252001;42.116667, -77.933333
INK;Wink;Wink;United States;US;31.783333;-103.2;67;\N;6252001;31.783333, -103.2
LEW;Auburn;Lewiston;United States;US;44.05;-70.283333;67;5777244;6252001;44.05, -70.283333
MIE;Delaware County;Muncie;United States;US;40.233333;-85.4;67;4924006;6252001;40.233333, -85.4
LSB;Lordsburg;Lordsburg;United States;US;32.416667;-108.666667;67;5476799;6252001;32.416667, -108.666667
MLL;Marshall;Marshall;United States;US;61.883333;-162.066667;67;5261952;6252001;61.883333, -162.066667
RCP;Cinder River;Cinder River;United States;US;-4.733333;12.65;67;\N;6252001;-4.733333, 12.65
JBT;City Landing;Bethel;United States;US;60.8;-161.766667;67;5880568;6252001;60.8, -161.766667
UGI;Uganik;Uganik;United States;US;57.883333;-153.5;67;\N;6252001;57.883333, -153.5
BEC;Beech;Wichita;United States;US;37.686389;-97.221111;67;4281730;6252001;37.686389, -97.221111
GLE;Municipal;Gainesville;United States;US;45.4;2.9;67;4760363;6252001;45.4, 2.9
ZRP;Pennsylvania Railroad Station;Newark;United States;US;40.733333;-74.166667;67;5376803;6252001;40.733333, -74.166667
PTD;Port Alexander;Port Alexander;United States;US;56.25;-134.65;67;\N;6252001;56.25, -134.65
SBO;Salina;Salina;United States;US;39.029167;-111.8375;67;5546253;6252001;39.029167, -111.8375
XSD;Test Range;Tonopah;United States;US;62.2;34.283333;67;5513795;6252001;62.2, 34.283333
KBC;Birch Creek;Birch Creek;United States;US;66.266667;-145.8;67;\N;6252001;66.266667, -145.8
CZT;Carrizo Springs;Carrizo Springs;United States;US;28.516666999999998;-99.866667;67;4679148;6252001;28.516666999999998, -99.866667
LIV;Livengood;Livengood, AK;United States;US;65.4725;-148.669167;67;\N;6252001;65.4725, -148.669167
WSB;SPB;Steamboat Bay;United States;US;55.55;-133.633333;67;\N;6252001;55.55, -133.633333
HOU;William P Hobby;Houston, TX;United States;US;29.645556;-95.278889;67;5864312;6252001;29.645556, -95.278889
FHU;Municipal;Sierra Vista;United States;US;31.588333;-110.344444;67;5314328;6252001;31.588333, -110.344444
ONY;Olney;Olney;United States;US;33.366667;-98.75;67;4716683;6252001;33.366667, -98.75
KUK;Kasigluk;Kasigluk;United States;US;60.866667;-162.533333;67;\N;6252001;60.866667, -162.533333
KNT;Municipal;Kennett;United States;US;36.233333;-90.05;67;4393451;6252001;36.233333, -90.05
UCY;Everett-Stewart;Union City;United States;US;36.416667;-89.05;67;5404555;6252001;36.416667, -89.05
ELV;Elfin Cove SPB;Elfin Cove;United States;US;58.183333;-136.316667;67;\N;6252001;58.183333, -136.316667
SAC;Executive;Sacramento;United States;US;38.516667;-121.483333;67;5389489;6252001;38.516667, -121.483333
WGO;Municipal;Winchester;United States;US;39.183333;-78.166667;67;5515345;6252001;39.183333, -78.166667
PTK;Pontiac;Pontiac;United States;US;42.666667;-83.4;67;5006166;6252001;42.666667, -83.4
WDR;Winder;Winder;United States;US;33.983333;-83.666667;67;4231523;6252001;33.983333, -83.666667
KPD;King Of Prussia;King Of Prussia;United States;US;40.083333;-75.383333;67;5196220;6252001;40.083333, -75.383333
JMH;Marriott Heliport;Schaumburg;United States;US;42.033333;-88.083333;67;4910713;6252001;42.033333, -88.083333
STC;Municipal;Saint Cloud;United States;US;45.583333;-94.183333;67;5044407;6252001;45.583333, -94.183333
PSF;Pittsfield;Pittsfield;United States;US;42.433333;-73.3;67;5091251;6252001;42.433333, -73.3
DMO;Sedalia;Sedalia;United States;US;38.833333;-93.416667;67;4408000;6252001;38.833333, -93.416667
RBH;Brooks Lodge;Brooks Lodge;United States;US;58.55;-155.8;67;\N;6252001;58.55, -155.8
APT;Marion County;Jasper;United States;US;35.066667;-85.633333;67;4700731;6252001;35.066667, -85.633333
MCN;Lewis B Wilson;Macon;United States;US;32.683333;-83.65;67;4434645;6252001;32.683333, -83.65
RBW;Municipal;Walterboro;United States;US;32.9;-80.666667;67;4600065;6252001;32.9, -80.666667
WDB;Deep Bay;Deep Bay;United States;US;55.45;-131.783333;67;\N;6252001;55.45, -131.783333
TRM;Thermal;Thermal;United States;US;46.591111;13.825556;67;\N;6252001;46.591111, 13.825556
AUG;Augusta;Augusta;United States;US;44.316667;-69.8;67;5244365;6252001;44.316667, -69.8
SMO;Santa Monica;Santa Monica;United States;US;34.015833;-118.45;67;5393212;6252001;34.015833, -118.45
NWH;Parlin Field;Newport;United States;US;43.333333;-72.166667;67;5804694;6252001;43.333333, -72.166667
VSF;State;Springfield;United States;US;43.333333;-72.516667;67;5754005;6252001;43.333333, -72.516667
WAH;Wahpeton;Wahpeton;United States;US;46.266667;-96.6;67;5062355;6252001;46.266667, -96.6
ATY;Watertown;Watertown;United States;US;44.916667;-97.15;67;5278005;6252001;44.916667, -97.15
MBL;Blacker;Manistee;United States;US;44.266667;-86.25;67;5000611;6252001;44.266667, -86.25
BYA;Boundary;Boundary;United States;US;64.083333;-141.116667;67;\N;6252001;64.083333, -141.116667
KFP;False Pass;False Pass;United States;US;54.85;-163.416667;67;\N;6252001;54.85, -163.416667
ATU;Casco Cove;Attu Island;United States;US;52.833333;173.183333;67;\N;6252001;52.833333, 173.183333
KGX;Grayling;Grayling;United States;US;62.666667;-160.008333;67;4994578;6252001;62.666667, -160.008333
GMU;Greenville Downtown;Greenville;United States;US;34.848056;-82.35;67;5564488;6252001;34.848056, -82.35
ORQ;Heliport;Norwalk;United States;US;41.116667;-73.45;67;5377995;6252001;41.116667, -73.45
ATO;Ohio University;Athens;United States;US;39.333333;-82.1;67;5244312;6252001;39.333333, -82.1
ONH;Municipal;Oneonta;United States;US;42.45;-75.116667;67;5129852;6252001;42.45, -75.116667
RID;Richmond Municipal Airport;Richmond, IN;United States;US;39.757222;-84.842778;67;5780388;6252001;39.757222, -84.842778
KYO;Topp Of Tampa;Tampa;United States;US;54.433333;23.65;67;4174757;6252001;54.433333, 23.65
EHM;Cape Newenham;Cape Newenham;United States;US;58.633333;-162.066667;67;\N;6252001;58.633333, -162.066667
TOL;Toledo Express;Toledo, OH;United States;US;41.586944;-83.807778;67;5757007;6252001;41.586944, -83.807778
SHD;Shenandoah Valley;Staunton;United States;US;38.266667;-78.9;67;4787440;6252001;38.266667, -78.9
IFA;Iowa Falls;Iowa Falls;United States;US;42.516667;-93.266667;67;4862069;6252001;42.516667, -93.266667
DCA;Ronald Reagan Washington National Airport;Washington, DC;United States;US;38.851944;-77.037778;67;5549222;6252001;38.851944, -77.037778
TEX;Telluride;Telluride;United States;US;42.095278;8.709722;67;5441199;6252001;42.095278, 8.709722
DUA;Eaker;Durant;United States;US;18.083333;-73.85;67;4854674;6252001;18.083333, -73.85
RIL;Garfield County;Rifle;United States;US;39.516667;-107.716667;67;5436363;6252001;39.516667, -107.716667
VRB;Municipal;Vero Beach;United States;US;27.65;-80.416667;67;4176409;6252001;27.65, -80.416667
LWS;Nez Perce County Rgnl;Lewiston;United States;US;46.383333;-117.033333;67;5777244;6252001;46.383333, -117.033333
PKB;Wood County;Parkersburg;United States;US;39.35;-81.433333;67;4870730;6252001;39.35, -81.433333
ZFZ;Buffalo Depew Rr;Buffalo;United States;US;50.8;-1.683333;67;5819881;6252001;50.8, -1.683333
RZZ;Halifax County;Roanoke Rapids;United States;US;36.466667;-77.666667;67;4488232;6252001;36.466667, -77.666667
VPZ;Porter County;Valparaiso;United States;US;41.45;-86.983333;67;4927537;6252001;41.45, -86.983333
HPB;Hooper Bay;Hooper Bay;United States;US;61.5;-166.083333;67;5864197;6252001;61.5, -166.083333
PIT;Pittsburgh International;Pittsburgh, PA;United States;US;40.491389;-80.232778;67;5206379;6252001;40.491389, -80.232778
SPF;Black Hills;Spearfish;United States;US;44.483333;-103.85;67;5769288;6252001;44.483333, -103.85
LIJ;Long Island;Long Island;United States;US;54.9;-132.75;67;\N;6252001;54.9, -132.75
HBG;The Hattiesburg-Bobby L. Chain Mun.;Hattiesburg;United States;US;19.233333;-72.233333;67;4429295;6252001;19.233333, -72.233333
RHI;Oneida County;Rhinelander;United States;US;45.633333;-89.45;67;5268720;6252001;45.633333, -89.45
BFK;Buffalo Municipal Airport;Buffalo;United States;US;36.863333;-99.618611;67;5819881;6252001;36.863333, -99.618611
LKI;Lakeside USAF;Duluth;United States;US;-19.233333;18.2;67;5024719;6252001;-19.233333, 18.2
0A7;Hendersonville Airport;Hendersonville;United States;US;35.316667;-82.45;67;4628735;6252001;35.316667, -82.45
CNE;Canon City;Canon City;United States;US;38.416667;-105.1;67;5416005;6252001;38.416667, -105.1
RNH;Municipal;New Richmond;United States;US;45.116667;-92.533333;67;5264475;6252001;45.116667, -92.533333
ULM;New Ulm;New Ulm;United States;US;44.316667;-94.5;67;5039173;6252001;44.316667, -94.5
PDX;Portland International;Portland, OR;United States;US;45.588611;-122.5975;67;5746545;6252001;45.588611, -122.5975
SOP;Pinehurst-S. Pines;Southern Pines;United States;US;35.215278;-79.588333;67;4492722;6252001;35.215278, -79.588333
LSR;Lost River;Lost River;United States;US;65.4;-167.15;67;\N;6252001;65.4, -167.15
POB;Pope AFB;Fayetteville, NC;United States;US;35.170833;-79.014444;67;5116968;6252001;35.170833, -79.014444
SCC;Prudhoe Bay/Deadhorse;Prudhoe Bay/Deadhorse;United States;US;70.333333;-148.333333;67;\N;6252001;70.333333, -148.333333
WLK;Selawik;Selawik;United States;US;66.6;-159.983333;67;\N;6252001;66.6, -159.983333
KKI;Spb;Akiachak;United States;US;60.916667;-161.433333;67;\N;6252001;60.916667, -161.433333
FYU;Fort Yukon;Fort Yukon;United States;US;66.566667;-145.266667;67;\N;6252001;66.566667, -145.266667
CCG;Crane County Arpt;Crane;United States;US;31.4;-102.35;67;5519648;6252001;31.4, -102.35
LNK;Lincoln;Lincoln, NE;United States;US;40.850833;-96.759167;67;5690162;6252001;40.850833, -96.759167
XSM;St Marys;St Marys;United States;US;38.283333;-76.633333;67;\N;6252001;38.283333, -76.633333
PVY;Pope Vanoy;Pope Vanoy;United States;US;59.316667;-154.916667;67;\N;6252001;59.316667, -154.916667
AKB;Atka;Atka;United States;US;52.2;-174.2;67;\N;6252001;52.2, -174.2
BSQ;Bisbee Municipal Arpt;Bisbee;United States;US;31.363889;-109.881111;67;5284905;6252001;31.363889, -109.881111
SYI;Bomar Field;Shelbyville;United States;US;35.566667;-86.45;67;4657077;6252001;35.566667, -86.45
FYV;Municipal;Fayetteville;United States;US;36.0;-94.166667;67;5116968;6252001;36.0, -94.166667
EUF;Weedon Field;Eufaula;United States;US;31.95;-85.133333;67;4536031;6252001;31.95, -85.133333
NCN;New Chenega;New Chenega;United States;US;60.001111;-148.008333;67;\N;6252001;60.001111, -148.008333
HLR;Fort Hood AAF;Killeen;United States;US;31.138611;-97.714444;67;4703223;6252001;31.138611, -97.714444
GAM;Gambell;Gambell;United States;US;63.766667;-171.75;67;\N;6252001;63.766667, -171.75
OJC;Johnson Executive;Kansas City;United States;US;38.85;-94.733333;67;4393217;6252001;38.85, -94.733333
AIZ;Lee C Fine Memorial;Kaiser/Lake Ozark;United States;US;38.1;-92.55;67;\N;6252001;38.1, -92.55
WMH;Mountain Home;Mountain Home;United States;US;36.366667;-92.466667;67;5601615;6252001;36.366667, -92.466667
HEE;Thompson-Robbins;Helena;United States;US;34.583333;-90.666667;67;5656882;6252001;34.583333, -90.666667
AID;Municipal;Anderson;United States;US;32.4;34.866667;67;5558857;6252001;32.4, 34.866667
FWA;Municipal/Baer Field;Fort Wayne;United States;US;41.116667;-85.116667;67;4920423;6252001;41.116667, -85.116667
BRO;South Padre Is. Intl;Brownsville;United States;US;25.916667;-97.416667;67;5716061;6252001;25.916667, -97.416667
OMA;Eppley Airfield;Omaha;United States;US;41.3;-95.9;67;5074472;6252001;41.3, -95.9
JHM;Kapalua West Maui;Lahaina;United States;US;20.963056;-156.673056;67;5849996;6252001;20.963056, -156.673056
IML;Imperial;Imperial;United States;US;40.516667;-101.616667;67;5696354;6252001;40.516667, -101.616667
KMO;Manokotak SPB;Manokotak;United States;US;58.966667;-159.05;67;\N;6252001;58.966667, -159.05
ACK;Nantucket Memorial;Nantucket;United States;US;41.266667;-70.066667;67;4944903;6252001;41.266667, -70.066667
SZL;Whiteman AFB;Kansas;United States;US;51.083333;5.683333;67;\N;6252001;51.083333, 5.683333
EMP;Emporia;Emporia;United States;US;38.333333;-96.183333;67;4757673;6252001;38.333333, -96.183333
FRI;Marshall AAF;Fort Riley, KS;United States;US;39.055278;-96.764444;67;\N;6252001;39.055278, -96.764444
TCS;Municipal;Truth Or Consequences;United States;US;50.033333;7.433333;67;5495292;6252001;50.033333, 7.433333
PAO;Palo Alto;Palo Alto;United States;US;37.466667;-122.116667;67;5380748;6252001;37.466667, -122.116667
POE;Polk AAF;Fort Polk;United States;US;31.033333;-93.183333;67;\N;6252001;31.033333, -93.183333
ZTJ;Princeton JT Rail;Princeton;United States;US;48.416667;-53.6;67;5268096;6252001;48.416667, -53.6
OTM;Industrial;Ottumwa;United States;US;41.1;-92.45;67;4870380;6252001;41.1, -92.45
WNA;Napakiak SPB;Napakiak;United States;US;60.7;-162.116667;67;\N;6252001;60.7, -162.116667
SPS;Sheppard AFB;Wichita Falls;United States;US;33.983333;-98.516667;67;4741752;6252001;33.983333, -98.516667
KKB;SPB;Kitoi Bay;United States;US;58.183333;-152.35;67;\N;6252001;58.183333, -152.35
BWS;Blaine;Blaine;United States;US;48.966667;-122.833333;67;5787475;6252001;48.966667, -122.833333
ATL;Hartsfield-jackson Atlanta International;Atlanta, GA;United States;US;33.636667;-84.428056;67;4883772;6252001;33.636667, -84.428056
DAL;Love Field;Dallas;United States;US;32.852778;-96.85;67;5722064;6252001;32.852778, -96.85
ABI;Municipal;Abilene;United States;US;32.416667;-99.683333;67;4669635;6252001;32.416667, -99.683333
MEI;Key Field;Meridian;United States;US;32.333333;-88.75;67;5600685;6252001;32.333333, -88.75
WLR;Loring;Loring;United States;US;55.6;-131.566667;67;\N;6252001;55.6, -131.566667
ANA;Orange County Steel Salvage Heliport;Anaheim;United States;US;33.848333;-117.850278;67;5323810;6252001;33.848333, -117.850278
MRF;Municipal;Marfa;United States;US;30.233333;-103.866667;67;5525775;6252001;30.233333, -103.866667
DRE;Drummond Island;Drummond Island;United States;US;46.016667;-83.75;67;\N;6252001;46.016667, -83.75
FDY;Findlay;Findlay;United States;US;41.016667;-83.666667;67;5153924;6252001;41.016667, -83.666667
PUO;Prudhoe Bay;Prudhoe Bay;United States;US;54.95;-1.85;67;\N;6252001;54.95, -1.85
LCH;Municipal;Lake Charles;United States;US;30.116667;-93.216667;67;4330236;6252001;30.116667, -93.216667
LRJ;Municipal;Lemars;United States;US;42.783333;-96.15;67;\N;6252001;42.783333, -96.15
GED;Sussex County;Georgetown;United States;US;38.683333;-75.366667;67;5422889;6252001;38.683333, -75.366667
BKD;Stephens County;Breckenridge;United States;US;32.75;-98.9;67;5414872;6252001;32.75, -98.9
FSI;Henry Post AAF;Fort Sill;United States;US;19.833333;-72.5;67;\N;6252001;19.833333, -72.5
JBK;Berkeley;Berkeley;United States;US;37.95;-122.3;67;5327684;6252001;37.95, -122.3
DAG;Barstow-Daggett;Daggett;United States;US;34.85;-116.783333;67;\N;6252001;34.85, -116.783333
JOT;Municipal;Joliet;United States;US;41.533333;-88.083333;67;4898015;6252001;41.533333, -88.083333
MDJ;City-county;Madras;United States;US;44.633333;-121.133333;67;5738690;6252001;44.633333, -121.133333
SPZ;Springdale Muni;Springdale;United States;US;36.183333;-94.133333;67;5213447;6252001;36.183333, -94.133333
SLK;Adirondack;Saranac Lake;United States;US;44.4;-74.2;67;5136322;6252001;44.4, -74.2
BIH;Bishop;Bishop;United States;US;37.366667;-118.35;67;5328808;6252001;37.366667, -118.35
ZWI;Wilmington Rail;Wilmington;United States;US;-32.65;138.1;67;4955840;6252001;-32.65, 138.1
AYE;AAF Heliport;Fort Devens;United States;US;19.833333;-72.5;67;\N;6252001;19.833333, -72.5
WAL;Wallops Flight Center;Chincoteague;United States;US;37.933333;-75.383333;67;4752495;6252001;37.933333, -75.383333
ELP;El Paso International Airport;El Paso;United States;US;31.8;-106.383333;67;5520993;6252001;31.8, -106.383333
HUD;Humboldt;Humboldt;United States;US;42.733333;-94.216667;67;4861335;6252001;42.733333, -94.216667
AIK;Municipal;Aiken;United States;US;33.65;-81.683333;67;4569067;6252001;33.65, -81.683333
OEO;Municipal;Osceola;United States;US;45.316667;-92.7;67;5265824;6252001;45.316667, -92.7
SCM;SPB;Scammon Bay;United States;US;61.866667;-165.583333;67;\N;6252001;61.866667, -165.583333
TEH;Tetlin;Tetlin;United States;US;36.766667;49.5;67;\N;6252001;36.766667, 49.5
BQV;Bartlett SPB;Gustavus;United States;US;58.45;-135.883333;67;\N;6252001;58.45, -135.883333
JCT;Kimble County;Junction;United States;US;30.483333;-99.766667;67;4701791;6252001;30.483333, -99.766667
LDM;Mason County;Ludington;United States;US;50.8;24.05;67;5000306;6252001;50.8, 24.05
PHN;St Clair County Intl;Port Huron;United States;US;42.9;-82.533333;67;5006233;6252001;42.9, -82.533333
CZZ;Campo;Campo;United States;US;18.45;-72.1;67;\N;6252001;18.45, -72.1
